Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Thursday, December 6, 2018
5:24:06 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
55.329466,75.625281,160.895327,162.853057,61.343160,56.937557,59.208762,12.787735,158.088728,0.998762,75.881808,55.940587,161.413429,160.142480,158.606293,158.889834,70.808008,158.389082,0.002001,-1.744902,32.000000,-237.219055,158.988236,0.296501,15.183638,0.686765,278314.956808,0.921770,30.071969,38.035085,2.908043,69.703497,57.472208,96.814467,28.000000,55.082881,64.000000,40.065608,17.458055,11.112635
55.329419,75.625534,160.898581,162.850877,61.306808,56.937565,59.176557,12.786994,158.098628,0.998678,75.880820,55.943478,161.409747,160.150660,158.602410,158.899036,70.807717,158.396157,0.002002,-1.744897,32.000000,-237.219816,158.997289,0.296403,15.186854,0.686765,278315.520719,0.921785,30.070499,38.038624,2.908453,69.706762,57.471601,96.818294,28.000000,55.087148,64.000000,40.036942,17.458055,11.113582
55.330697,75.625375,160.923903,162.849050,61.242486,56.937557,59.176518,12.786936,158.105934,0.998692,75.879733,55.942466,161.406577,160.158396,158.598993,158.906111,70.806629,158.404564,0.001980,-1.744925,32.000000,-237.219964,159.004357,0.296453,15.189486,0.686619,278315.260567,0.921116,30.068937,38.041030,2.907950,69.709075,57.470758,96.821324,28.000000,55.092035,64.000000,40.007999,17.458055,11.114460
55.331216,75.624628,160.932061,162.847930,61.294601,56.937575,59.201462,12.787471,158.109559,1.090697,75.877420,55.943981,161.403646,160.168788,158.594639,158.914812,70.806628,158.411861,0.001975,-1.744877,32.000000,-237.219428,158.977177,0.328441,15.186703,0.686493,278315.913949,0.921619,30.069236,38.044372,2.908011,69.711302,57.470869,96.824971,28.000000,55.100870,64.000000,39.978428,17.458055,11.115273
55.332205,75.623893,160.938454,162.847480,61.279795,56.937720,59.162644,12.788090,158.115167,1.246496,75.875793,55.945520,161.401720,160.173062,158.591433,158.919368,70.806298,158.415079,0.001980,-1.744288,32.000000,-237.218865,158.983282,0.375857,15.187903,0.686455,278316.638636,0.921596,30.067856,38.049087,2.908402,69.712470,57.471292,96.827543,28.000000,55.100268,64.000000,39.959808,17.458055,11.115767
55.332969,75.622521,160.939314,162.847141,61.336086,56.937683,59.178388,12.789312,158.126103,1.257787,75.872602,55.947617,161.399729,160.180999,158.587698,158.927972,70.807036,158.421708,0.001997,-1.744275,32.000000,-237.217608,159.004733,0.375754,15.184548,0.686608,278316.026870,0.921196,30.066614,38.052236,2.908522,69.714392,57.472220,96.830646,28.000000,55.109843,64.000000,39.930757,17.458055,11.116465
55.331634,75.620722,160.913616,162.847472,61.478063,56.937728,59.197619,12.790031,158.137509,1.011863,75.869279,55.946826,161.397974,160.190882,158.584789,158.937426,70.807607,158.429689,0.001979,-1.743092,32.000000,-237.216884,159.031565,0.296196,15.188745,0.686567,278316.322535,0.921783,30.064934,38.053954,2.908586,69.715622,57.473163,96.833758,28.000000,55.099544,64.000000,39.902545,17.458055,11.117114
55.328361,75.618559,160.892907,162.848512,61.515286,56.937693,59.186239,12.790277,158.146183,1.000016,75.864981,55.945129,161.396748,160.200044,158.581598,158.947852,70.807333,158.435310,0.001975,-1.743095,32.000000,-237.216542,159.039299,0.294781,15.186508,0.686707,278314.085481,0.921520,30.062831,38.056075,2.908561,69.716798,57.473822,96.835916,28.000000,55.085623,64.000000,39.877086,17.458055,11.117693
55.325958,75.616256,160.919587,162.849911,61.553174,56.937783,59.167629,12.790201,158.157182,1.000018,75.860636,55.940804,161.395788,160.207470,158.579165,158.953436,70.807018,158.445443,0.001981,-1.743086,32.000000,-237.216598,159.046071,0.294703,15.183271,0.686425,278312.916548,0.921242,30.062308,38.058947,2.908167,69.717925,57.474466,96.837226,28.000000,55.089518,64.000000,39.851707,17.458055,11.118246
55.325535,75.614622,160.899908,162.850922,61.563516,56.937856,59.203200,12.790421,158.163199,0.999898,75.857684,55.937452,161.396794,160.214754,158.577830,158.957447,70.806806,158.452133,0.002000,-1.743679,32.000000,-237.216391,159.051100,0.294918,15.184052,0.686488,278312.450495,0.921473,30.063270,38.061645,2.907964,69.718595,57.474453,96.838353,28.000000,55.089453,64.000000,39.834483,17.458055,11.118598
55.323550,75.611931,160.860440,162.852614,61.788943,56.937840,59.190178,12.791451,158.170492,1.000891,75.852089,55.935055,161.398714,160.223274,158.577669,158.966430,70.807249,158.459994,0.002002,-1.744251,32.000000,-237.215499,159.044483,0.295540,15.185969,0.686766,278312.242108,0.921803,30.063262,38.066330,2.908573,69.719532,57.474490,96.841018,28.000000,55.065901,64.000000,39.808274,17.458055,11.119095
55.319198,75.608840,160.875943,162.855166,61.851234,56.937867,51.463377,12.790488,158.175695,1.249708,75.846182,55.928956,161.401022,160.228607,158.576480,158.970854,70.807059,158.468065,0.001998,-1.744250,32.000000,-237.216472,159.031272,0.375313,15.188184,0.686655,278311.498907,0.921254,30.062033,38.069426,2.908240,69.720507,57.473871,96.843668,28.000000,55.054736,64.000000,39.785239,17.458055,11.119539
55.315292,75.605302,160.875396,162.858127,61.823608,56.937985,59.201884,12.790737,158.183728,1.260771,75.839804,55.924134,161.403188,160.234651,158.575698,158.979163,70.806552,158.477514,0.001997,-1.744263,32.000000,-237.216223,159.038930,0.375336,15.186111,0.686430,278309.549329,0.921487,30.061237,38.072375,2.907630,69.722999,57.473141,96.846052,28.000000,55.057804,64.000000,39.762591,17.458055,11.119915
55.312222,75.602569,160.902550,162.860460,61.773240,56.937969,59.165242,12.790852,158.188791,1.260669,75.835419,55.921086,161.405012,160.240512,158.575037,158.984093,70.806744,158.483482,0.002004,-1.744253,32.000000,-237.216117,159.045661,0.375517,15.185727,0.686448,278308.983355,1.059924,30.062302,38.076044,2.908139,69.725247,57.472518,96.847301,28.000000,55.065244,64.000000,39.747642,17.458055,11.120114
55.306028,75.598197,160.920671,162.864478,61.752651,56.937979,59.183679,12.790781,158.205456,1.054301,75.828999,55.914171,161.407839,160.251390,158.574463,158.993082,70.807205,158.493391,0.002004,-1.744242,32.000000,-237.216217,159.077657,0.305626,15.186712,0.686585,278308.822053,0.921442,30.062497,38.080626,2.908335,69.728756,57.471575,96.848761,28.000000,55.069940,64.000000,39.727209,17.458055,11.120353
55.297469,75.593555,160.940827,162.869381,61.724705,56.937961,59.198054,12.790611,158.216025,1.002732,75.821595,55.907807,161.410444,160.262389,158.574378,159.003377,70.807494,158.507221,0.001984,-1.744247,32.000000,-237.216423,159.089416,0.295101,15.186970,0.686747,278307.142511,0.922062,30.062698,38.083008,2.908987,69.731557,57.470122,96.848854,28.000000,55.083703,64.000000,39.709601,17.458055,11.120551
55.291113,75.588415,160.974221,162.875150,61.635263,56.938029,59.188468,12.790491,158.228240,1.002837,75.813286,55.901302,161.414185,160.271890,158.575267,159.015151,70.808086,158.519353,0.001979,-1.744222,32.000000,-237.216565,159.100888,0.295096,15.186869,0.686851,278305.227203,0.921878,30.064242,38.086818,2.909641,69.734571,57.469203,96.849286,28.000000,55.110688,64.000000,39.691331,17.458055,11.120681
55.286339,75.584817,160.998766,162.879166,61.598677,56.938145,59.172609,12.790801,158.235807,1.002861,75.807341,55.895092,161.416349,160.277357,158.576066,159.021155,70.808514,158.525241,0.001985,-1.743621,32.000000,-237.216282,159.108340,0.295122,15.183890,0.687028,278304.036762,0.921800,30.067778,38.092493,2.910456,69.736808,57.468596,96.849338,28.000000,55.107069,64.000000,39.680603,17.458055,11.120724
