Msuc,Mdis,,Msuc,Mdis,,Psuc,Pdis,,Psuc,Pdis,,Tsuc,Tdis,,Tsuc,Tdis,,Tsuc,Tdis,,Tsuc,Tdis
lbm/min,lbm/min,,0.338093851,0.115813445,,psia,psia,,0.129240536,0.235302006,,F,F,,0.231610699,0.153290561,,F,F,,0.231610699,0.153290561
54.979026,63.435194,,,,,60.163609,119.422625,,,,,69.849656,131.570637,,,,,530.519656,592.240637,,,
54.95338,63.43517,,,,,60.164243,119.406985,,,,,69.847369,131.569946,,,,,530.517369,592.239946,,,
54.946611,63.43484,,,,,60.16287,119.369878,,,,,69.84479,131.568875,,,,,530.51479,592.238875,,,
54.954718,63.434438,,,,,60.157995,119.410716,,,,,69.842682,131.568137,,,,,530.512682,592.238137,,,
54.908793,63.434302,,,,,60.156569,119.378798,,,,,69.840623,131.567619,,,,,530.510623,592.237619,,,
54.811183,63.434475,,,,,60.156151,119.337774,,,,,69.839333,131.567458,,,,,530.509333,592.237458,,,
54.717397,63.434564,,,,,60.156071,119.314502,,,,,69.83821,131.56684,,,,,530.50821,592.23684,,,
54.702536,63.434554,,,,,60.155075,119.331905,,,,,69.837125,131.565869,,,,,530.507125,592.235869,,,
54.740687,63.434737,,,,,60.15221,119.307044,,,,,69.834786,131.564238,,,,,530.504786,592.234238,,,
54.685577,63.434556,,,,,60.14925,119.30103,,,,,69.832876,131.562428,,,,,530.502876,592.232428,,,
54.611022,63.434569,,,,,60.14761,119.238542,,,,,69.830787,131.559993,,,,,530.500787,592.229993,,,
54.531735,63.434732,,,,,60.146135,119.276376,,,,,69.82938,131.558287,,,,,530.49938,592.228287,,,
54.466542,63.434937,,,,,60.142595,119.2147,,,,,69.827657,131.556316,,,,,530.497657,592.226316,,,
54.485406,63.434646,,,,,60.135539,119.180154,,,,,69.826088,131.554612,,,,,530.496088,592.224612,,,
54.523302,63.434664,,,,,60.134271,119.150135,,,,,69.82471,131.552734,,,,,530.49471,592.222734,,,
54.417171,63.434722,,,,,60.129815,119.123122,,,,,69.823947,131.551272,,,,,530.493947,592.221272,,,
54.333173,63.434622,,,,,60.124908,119.155537,,,,,69.823259,131.549335,,,,,530.493259,592.219335,,,
54.235257,63.434543,,,,,60.12091,119.191722,,,,,69.822623,131.547924,,,,,530.492623,592.217924,,,
54.224259,63.434787,,,,,60.119445,119.164207,,,,,69.821784,131.546368,,,,,530.491784,592.216368,,,
54.21552,63.434905,,,,,60.11644,119.124979,,,,,69.821569,131.54511,,,,,530.491569,592.21511,,,
54.262358,63.435094,,,,,60.113815,119.170166,,,,,69.821536,131.543946,,,,,530.491536,592.213946,,,
54.169307,63.43532,,,,,60.111278,119.135925,,,,,69.82117,131.543287,,,,,530.49117,592.213287,,,
54.085726,63.435493,,,,,60.108534,119.075665,,,,,69.820154,131.542627,,,,,530.490154,592.212627,,,
54.126592,63.435293,,,,,60.105875,119.064243,,,,,69.818663,131.542054,,,,,530.488663,592.212054,,,
54.122432,63.435089,,,,,60.101133,119.095852,,,,,69.815839,131.542076,,,,,530.485839,592.212076,,,
54.046059,63.434926,,,,,60.095646,119.046412,,,,,69.813477,131.54268,,,,,530.483477,592.21268,,,
54.021685,63.435002,,,,,60.090394,119.094365,,,,,69.811633,131.543846,,,,,530.481633,592.213846,,,
54.121687,63.435183,,,,,60.086819,119.088641,,,,,69.81051,131.545305,,,,,530.48051,592.215305,,,
54.22737,63.435304,,,,,60.082335,119.139175,,,,,69.808931,131.547153,,,,,530.478931,592.217153,,,
54.357004,63.435186,,,,,60.078156,119.150693,,,,,69.80723,131.548664,,,,,530.47723,592.218664,,,
54.366449,63.435202,,,,,60.073596,119.209048,,,,,69.805223,131.550702,,,,,530.475223,592.220702,,,
54.386956,63.435068,,,,,60.075441,119.266971,,,,,69.803404,131.552386,,,,,530.473404,592.222386,,,
54.472155,63.43522,,,,,60.073619,119.335089,,,,,69.801032,131.553967,,,,,530.471032,592.223967,,,
54.614998,63.435152,,,,,60.069797,119.322603,,,,,69.798777,131.555119,,,,,530.468777,592.225119,,,
54.781771,63.435225,,,,,60.06576,119.317458,,,,,69.79572,131.556689,,,,,530.46572,592.226689,,,
54.83878,63.435262,,,,,60.06453,119.264308,,,,,69.79332,131.558042,,,,,530.46332,592.228042,,,
54.725108,63.435199,,,,,60.061129,119.230969,,,,,69.790865,131.559478,,,,,530.460865,592.229478,,,
54.680339,63.435322,,,,,60.058618,119.268741,,,,,69.78847,131.560396,,,,,530.45847,592.230396,,,
54.64474,63.435451,,,,,60.054472,119.209892,,,,,69.785184,131.561607,,,,,530.455184,592.231607,,,
54.67165,63.435503,,,,,60.051744,119.203516,,,,,69.782156,131.56235,,,,,530.452156,592.23235,,,
54.679398,63.435304,,,,,60.049968,119.2213,,,,,69.778744,131.563202,,,,,530.448744,592.233202,,,
54.695554,63.435146,,,,,60.045086,119.303848,,,,,69.775994,131.563773,,,,,530.445994,592.233773,,,
54.7118,63.435424,,,,,60.039901,119.322073,,,,,69.773148,131.564084,,,,,530.443148,592.234084,,,
54.720203,63.43555,,,,,60.036294,119.284009,,,,,69.770878,131.564238,,,,,530.440878,592.234238,,,
54.795488,63.435225,,,,,60.03302,119.257679,,,,,69.768032,131.564466,,,,,530.438032,592.234466,,,
54.720434,63.427115,,,,,60.027804,119.24403,,,,,69.764974,131.564744,,,,,530.434974,592.234744,,,
54.753148,63.406498,,,,,60.026861,119.169339,,,,,69.762563,131.564956,,,,,530.432563,592.234956,,,
54.675015,63.394312,,,,,60.021953,119.200031,,,,,69.759772,131.564766,,,,,530.429772,592.234766,,,
54.72675,63.394205,,,,,60.018208,119.184104,,,,,69.757053,131.564254,,,,,530.427053,592.234254,,,
54.734733,63.386126,,,,,60.009046,119.119914,,,,,69.75358,131.563748,,,,,530.42358,592.233748,,,
54.729926,63.37397,,,,,60.002581,119.100253,,,,,69.750811,131.563341,,,,,530.420811,592.233341,,,
54.759409,63.369857,,,,,60.001717,119.167464,,,,,69.747995,131.563191,,,,,530.417995,592.233191,,,
54.709901,63.369881,,,,,59.999706,119.10314,,,,,69.745895,131.563113,,,,,530.415895,592.233113,,,
54.652362,63.369897,,,,,59.992128,119.1547,,,,,69.743347,131.563252,,,,,530.413347,592.233252,,,
54.717413,63.361331,,,,,59.985567,119.189892,,,,,69.741205,131.563583,,,,,530.411205,592.233583,,,
54.660464,63.361095,,,,,59.980859,119.22069,,,,,69.738494,131.564585,,,,,530.408494,592.234585,,,
54.652289,63.360822,,,,,59.980675,119.240526,,,,,69.736301,131.565368,,,,,530.406301,592.235368,,,
54.668991,63.360769,,,,,59.977042,119.194557,,,,,69.734226,131.566041,,,,,530.404226,592.236041,,,
54.732084,63.360738,,,,,59.971626,119.172851,,,,,69.732272,131.566414,,,,,530.402272,592.236414,,,
54.722734,63.360971,,,,,59.973044,119.147919,,,,,69.730389,131.56694,,,,,530.400389,592.23694,,,
54.739439,63.361126,,,,,59.97587,119.163509,,,,,69.729239,131.567077,,,,,530.399239,592.237077,,,
54.802942,63.361063,,,,,59.981425,119.146171,,,,,69.728721,131.56642,,,,,530.398721,592.23642,,,
54.740538,63.361005,,,,,59.9869,119.167066,,,,,69.728427,131.564917,,,,,530.398427,592.234917,,,
54.772819,63.365202,,,,,59.990591,119.152801,,,,,69.728361,131.562242,,,,,530.398361,592.232242,,,
54.655378,63.385827,,,,,59.99122,119.170106,,,,,69.728427,131.559522,,,,,530.398427,592.229522,,,
54.581877,63.40223,,,,,59.993181,119.084364,,,,,69.728828,131.556104,,,,,530.398828,592.226104,,,
54.485371,63.402249,,,,,59.99922,119.087061,,,,,69.729764,131.553093,,,,,530.399764,592.223093,,,
54.440671,63.410652,,,,,60.005739,119.085953,,,,,69.731383,131.548934,,,,,530.401383,592.218934,,,
54.364191,63.41866,,,,,60.010474,119.071594,,,,,69.733133,131.545249,,,,,530.403133,592.215249,,,
54.263722,63.427173,,,,,60.015496,119.041189,,,,,69.735566,131.540339,,,,,530.405566,592.210339,,,
54.217262,63.427189,,,,,60.022037,119.056191,,,,,69.737716,131.535855,,,,,530.407716,592.205855,,,
54.290084,63.427139,,,,,60.032828,119.036416,,,,,69.740732,131.529798,,,,,530.410732,592.199798,,,
54.189838,63.435314,,,,,60.043532,118.995625,,,,,69.743256,131.52419,,,,,530.413256,592.19419,,,
54.163673,63.435419,,,,,60.051879,118.986665,,,,,69.746839,131.516769,,,,,530.416839,592.186769,,,
54.156316,63.435367,,,,,60.05901,118.976381,,,,,69.750582,131.510164,,,,,530.420582,592.180164,,,
54.095902,63.435506,,,,,60.067846,119.016452,,,,,69.755743,131.502181,,,,,530.425743,592.172181,,,
53.932746,63.435514,,,,,60.078748,119.019697,,,,,69.760248,131.49517,,,,,530.430248,592.16517,,,
53.9388,63.435823,,,,,60.08252,119.030821,,,,,69.765516,131.486308,,,,,530.435516,592.156308,,,
53.760114,63.435608,,,,,60.086594,119.004961,,,,,69.769667,131.478792,,,,,530.439667,592.148792,,,
53.687119,63.435146,,,,,60.088899,119.04397,,,,,69.774541,131.470058,,,,,530.444541,592.140058,,,
53.728803,63.435299,,,,,60.092484,119.021345,,,,,69.778865,131.463584,,,,,530.448865,592.133584,,,
53.649354,63.435173,,,,,60.099271,119.067817,,,,,69.784369,131.456436,,,,,530.454369,592.126436,,,
53.664755,63.435021,,,,,60.106985,119.077658,,,,,69.788828,131.451064,,,,,530.458828,592.121064,,,
53.783806,63.434771,,,,,60.113425,119.131444,,,,,69.794335,131.444601,,,,,530.464335,592.114601,,,
53.826618,63.434622,,,,,60.11762,119.109568,,,,,69.79889,131.439613,,,,,530.46889,592.109613,,,
53.826827,63.434606,,,,,60.124789,119.077985,,,,,69.803756,131.434047,,,,,530.473756,592.104047,,,
53.846296,63.434507,,,,,60.128528,119.122232,,,,,69.807601,131.429702,,,,,530.477601,592.099702,,,
53.913477,63.434011,,,,,60.132261,119.040201,,,,,69.812313,131.424784,,,,,530.482313,592.094784,,,
53.959845,63.433882,,,,,60.134365,119.002526,,,,,69.81618,131.420865,,,,,530.48618,592.090865,,,
53.944979,63.434034,,,,,60.13739,119.008686,,,,,69.820303,131.416601,,,,,530.490303,592.086601,,,
53.939668,63.434425,,,,,60.137224,119.017115,,,,,69.823771,131.413286,,,,,530.493771,592.083286,,,
54.076911,63.434588,,,,,60.141986,118.99172,,,,,69.828081,131.409678,,,,,530.498081,592.079678,,,
54.099341,63.434806,,,,,60.142524,119.042227,,,,,69.831643,131.407126,,,,,530.501643,592.077126,,,
54.155521,63.434868,,,,,60.142762,119.021937,,,,,69.835281,131.404849,,,,,530.505281,592.074849,,,
54.233599,63.435015,,,,,60.143634,119.015989,,,,,69.838537,131.403752,,,,,530.508537,592.073752,,,
54.341472,63.434651,,,,,60.148599,118.943988,,,,,69.842966,131.40324,,,,,530.512966,592.07324,,,
54.496773,63.434548,,,,,60.150697,118.946457,,,,,69.846808,131.402956,,,,,530.516808,592.072956,,,
54.627645,63.434958,,,,,60.155544,118.969229,,,,,69.85136,131.402339,,,,,530.52136,592.072339,,,
54.637792,63.434871,,,,,60.160327,119.002767,,,,,69.854652,131.401289,,,,,530.524652,592.071289,,,
54.661996,63.434913,,,,,60.161785,119.007772,,,,,69.857575,131.39977,,,,,530.527575,592.06977,,,
54.591524,63.43501,,,,,60.160214,118.9791,,,,,69.860068,131.398275,,,,,530.530068,592.068275,,,
54.485348,63.435157,,,,,60.160416,118.910061,,,,,69.863283,131.39705,,,,,530.533283,592.06705,,,
54.489203,63.435317,,,,,60.161021,118.940804,,,,,69.866148,131.396371,,,,,530.536148,592.066371,,,
54.521681,63.43548,,,,,60.162196,118.962726,,,,,69.870486,131.395784,,,,,530.540486,592.065784,,,
54.484755,63.435419,,,,,60.164935,118.975729,,,,,69.874502,131.395297,,,,,530.544502,592.065297,,,
54.377546,63.435834,,,,,60.168277,119.039752,,,,,69.878674,131.394556,,,,,530.548674,592.064556,,,
54.34484,63.435849,,,,,60.170436,119.046881,,,,,69.881955,131.39381,,,,,530.551955,592.06381,,,
54.361518,63.435642,,,,,60.172284,119.049916,,,,,69.884842,131.393401,,,,,530.554842,592.063401,,,
54.365969,63.435367,,,,,60.17298,119.034607,,,,,69.888635,131.393301,,,,,530.558635,592.063301,,,
54.30351,63.435225,,,,,60.172841,119.008769,,,,,69.891816,131.393268,,,,,530.561816,592.063268,,,
54.264225,63.435073,,,,,60.17598,119.008359,,,,,69.895213,131.392789,,,,,530.565213,592.062789,,,
54.328867,63.434889,,,,,60.178214,119.020285,,,,,69.897913,131.392146,,,,,530.567913,592.062146,,,
54.357513,63.434819,,,,,60.180394,118.973434,,,,,69.900695,131.391077,,,,,530.570695,592.061077,,,
54.301621,63.434853,,,,,60.181075,119.007646,,,,,69.902809,131.389905,,,,,530.572809,592.059905,,,
54.262709,63.434958,,,,,60.184737,119.062226,,,,,69.904951,131.388831,,,,,530.574951,592.058831,,,
54.269088,63.435076,,,,,60.187064,119.026861,,,,,69.906591,131.388441,,,,,530.576591,592.058441,,,
54.194016,63.435128,,,,,60.188439,118.989756,,,,,69.908465,131.38853,,,,,530.578465,592.05853,,,
54.186019,63.435026,,,,,60.192753,119.029005,,,,,69.910213,131.388731,,,,,530.580213,592.058731,,,
54.241082,63.434889,,,,,60.195394,119.061429,,,,,69.912002,131.388703,,,,,530.582002,592.058703,,,
54.257786,63.435049,,,,,60.199538,119.109632,,,,,69.912429,131.388477,,,,,530.582429,592.058477,,,
54.302308,63.434924,,,,,60.202028,119.135791,,,,,69.912998,131.387626,,,,,530.582998,592.057626,,,
54.282522,63.434722,,,,,60.204987,119.102769,,,,,69.913092,131.386677,,,,,530.583092,592.056677,,,
54.404797,63.434664,,,,,60.206304,119.047066,,,,,69.913268,131.385853,,,,,530.583268,592.055853,,,
54.446339,63.434423,,,,,60.20985,119.070083,,,,,69.913711,131.385382,,,,,530.583711,592.055382,,,
54.50895,63.434347,,,,,60.211012,119.048789,,,,,69.914939,131.38492,,,,,530.584939,592.05492,,,
54.433758,63.434391,,,,,60.211803,119.035079,,,,,69.916527,131.384506,,,,,530.586527,592.054506,,,
54.455542,63.434375,,,,,60.214665,119.008497,,,,,69.918002,131.383821,,,,,530.588002,592.053821,,,
54.508641,63.434483,,,,,60.219325,119.08574,,,,,69.919133,131.383,,,,,530.589133,592.053,,,
54.475292,63.43448,,,,,60.220243,119.113863,,,,,69.920421,131.381939,,,,,530.590421,592.051939,,,
54.447685,63.434444,,,,,60.222025,119.128804,,,,,69.921217,131.381416,,,,,530.591217,592.051416,,,
54.472994,63.434517,,,,,60.225942,119.183004,,,,,69.922577,131.380781,,,,,530.592577,592.050781,,,
54.392433,63.434543,,,,,60.22997,119.167965,,,,,69.923526,131.380189,,,,,530.593526,592.050189,,,
54.540558,63.434446,,,,,60.232729,119.12853,,,,,69.924572,131.379137,,,,,530.594572,592.049137,,,
54.524595,63.434333,,,,,60.23553,119.207764,,,,,69.925527,131.378065,,,,,530.595527,592.048065,,,
54.458459,63.434307,,,,,60.233811,119.217479,,,,,69.926623,131.376562,,,,,530.596623,592.046562,,,
54.470574,63.43427,,,,,60.236662,119.200086,,,,,69.927974,131.375599,,,,,530.597974,592.045599,,,
54.405583,63.434242,,,,,60.237811,119.198845,,,,,69.930187,131.375014,,,,,530.600187,592.045014,,,
54.428989,63.434066,,,,,60.23889,119.227103,,,,,69.932336,131.374736,,,,,530.602336,592.044736,,,
54.409554,63.43405,,,,,60.241375,119.196599,,,,,69.934533,131.374948,,,,,530.604533,592.044948,,,
54.321704,63.43389,,,,,60.239643,119.165042,,,,,69.936435,131.375095,,,,,530.606435,592.045095,,,
54.216745,63.433888,,,,,60.240869,119.179522,,,,,69.938579,131.374575,,,,,530.608579,592.044575,,,
54.143435,63.433798,,,,,60.23859,119.164049,,,,,69.940313,131.373751,,,,,530.610313,592.043751,,,
54.028798,63.434134,,,,,60.238109,119.171042,,,,,69.94176,131.372877,,,,,530.61176,592.042877,,,
54.051611,63.433822,,,,,60.239506,119.130158,,,,,69.942801,131.372495,,,,,530.612801,592.042495,,,
54.068767,63.433785,,,,,60.241101,119.174544,,,,,69.944064,131.372111,,,,,530.614064,592.042111,,,
53.999853,63.433819,,,,,60.24102,119.175515,,,,,69.944686,131.372212,,,,,530.614686,592.042212,,,
53.98516,63.433756,,,,,60.243873,119.137776,,,,,69.945523,131.372863,,,,,530.615523,592.042863,,,
53.963097,63.433953,,,,,60.24629,119.075696,,,,,69.946514,131.373055,,,,,530.616514,592.043055,,,
53.848584,63.434163,,,,,60.247094,119.061343,,,,,69.947342,131.372732,,,,,530.617342,592.042732,,,
53.913238,63.433982,,,,,60.245766,119.051068,,,,,69.948182,131.372401,,,,,530.618182,592.042401,,,
53.936208,63.433992,,,,,60.247151,119.103605,,,,,69.949442,131.372356,,,,,530.619442,592.042356,,,
53.88834,63.433864,,,,,60.246327,119.063352,,,,,69.950609,131.372387,,,,,530.620609,592.042387,,,
54.060516,63.434003,,,,,60.252035,119.09359,,,,,69.952186,131.372387,,,,,530.622186,592.042387,,,
54.163098,63.434299,,,,,60.252363,119.073493,,,,,69.953331,131.372248,,,,,530.623331,592.042248,,,
54.268296,63.434412,,,,,60.254638,119.08076,,,,,69.953532,131.372095,,,,,530.623532,592.042095,,,
54.40769,63.434543,,,,,60.256345,119.048057,,,,,69.953774,131.371775,,,,,530.623774,592.041775,,,
54.370388,63.438706,,,,,60.257254,119.057612,,,,,69.954512,131.371132,,,,,530.624512,592.041132,,,
54.474256,63.463082,,,,,60.263107,119.092413,,,,,69.954834,131.370547,,,,,530.624834,592.040547,,,
54.567001,63.467228,,,,,60.266717,119.118526,,,,,69.954947,131.370352,,,,,530.624947,592.040352,,,
54.555376,63.467286,,,,,60.271021,119.14901,,,,,69.95531,131.37033,,,,,530.62531,592.04033,,,
54.59603,63.467286,,,,,60.274147,119.178435,,,,,69.956221,131.370405,,,,,530.626221,592.040405,,,
54.645207,63.467777,,,,,60.276424,119.25732,,,,,69.957201,131.370255,,,,,530.627201,592.040255,,,
54.664579,63.467842,,,,,60.280717,119.298827,,,,,69.957633,131.370024,,,,,530.627633,592.040024,,,
54.774186,63.467674,,,,,60.282879,119.261048,,,,,69.958404,131.369384,,,,,530.628404,592.039384,,,
54.816072,63.475897,,,,,60.284745,119.267465,,,,,69.959205,131.368337,,,,,530.629205,592.038337,,,
54.836317,63.475962,,,,,60.288644,119.272118,,,,,69.959857,131.366634,,,,,530.629857,592.036634,,,
54.891167,63.475705,,,,,60.291946,119.261969,,,,,69.960474,131.365131,,,,,530.630474,592.035131,,,
54.851479,63.476088,,,,,60.297571,119.300796,,,,,69.961244,131.362932,,,,,530.631244,592.032932,,,
54.838237,63.476424,,,,,60.30061,119.219654,,,,,69.961905,131.360758,,,,,530.631905,592.030758,,,
54.76867,63.480775,,,,,60.303141,119.202373,,,,,69.96278,131.358306,,,,,530.63278,592.028306,,,
54.789991,63.501099,,,,,60.302547,119.165248,,,,,69.963452,131.356241,,,,,530.633452,592.026241,,,
54.752805,63.517471,,,,,60.30249,119.130696,,,,,69.964525,131.353708,,,,,530.634525,592.023708,,,
54.789542,63.51761,,,,,60.305154,119.101928,,,,,69.966295,131.351504,,,,,530.636295,592.021504,,,
54.791147,63.529643,,,,,60.306932,119.067292,,,,,69.969053,131.349049,,,,,530.639053,592.019049,,,
54.816995,63.541857,,,,,60.311696,119.090081,,,,,69.97123,131.34695,,,,,530.64123,592.01695,,,
54.838281,63.542025,,,,,60.313737,119.088839,,,,,69.974015,131.343994,,,,,530.644015,592.013994,,,
54.809061,63.550203,,,,,60.314781,119.08071,,,,,69.976564,131.341648,,,,,530.646564,592.011648,,,
54.839462,63.550631,,,,,60.313758,119.010989,,,,,69.979272,131.338987,,,,,530.649272,592.008987,,,
54.845746,63.550523,,,,,60.315401,118.974019,,,,,69.981205,131.33708,,,,,530.651205,592.00708,,,
54.763789,63.558596,,,,,60.318474,118.892852,,,,,69.983362,131.334904,,,,,530.653362,592.004904,,,
54.776124,63.558572,,,,,60.318192,118.84888,,,,,69.985501,131.333134,,,,,530.655501,592.003134,,,
54.657799,63.558885,,,,,60.31652,118.837051,,,,,69.987912,131.331572,,,,,530.657912,592.001572,,,
54.690912,63.550722,,,,,60.316308,118.867683,,,,,69.989517,131.330473,,,,,530.659517,592.000473,,,
54.703979,63.550917,,,,,60.315288,118.942871,,,,,69.991086,131.330272,,,,,530.661086,592.000272,,,
54.671343,63.550809,,,,,60.312172,118.939224,,,,,69.992123,131.33074,,,,,530.662123,592.00074,,,
54.747997,63.558898,,,,,60.308575,118.907111,,,,,69.993031,131.332031,,,,,530.663031,592.002031,,,
54.763731,63.55868,,,,,60.30607,118.951728,,,,,69.993612,131.33384,,,,,530.663612,592.00384,,,
54.703103,63.566506,,,,,60.303768,118.930077,,,,,69.993799,131.335861,,,,,530.663799,592.005861,,,
54.739255,63.546151,,,,,60.300061,118.904489,,,,,69.99353,131.33779,,,,,530.66353,592.00779,,,
54.633643,63.525856,,,,,60.298805,118.923996,,,,,69.993092,131.340512,,,,,530.663092,592.010512,,,
54.533014,63.525732,,,,,60.298337,118.864951,,,,,69.99228,131.343298,,,,,530.66228,592.013298,,,
54.386789,63.517806,,,,,60.294511,118.884417,,,,,69.990629,131.346894,,,,,530.660629,592.016894,,,
54.395643,63.505752,,,,,60.288173,118.852345,,,,,69.988939,131.350368,,,,,530.658939,592.020368,,,
54.381559,63.481423,,,,,60.280844,118.814525,,,,,69.986585,131.355347,,,,,530.656585,592.025347,,,
54.345841,63.460892,,,,,60.277671,118.859953,,,,,69.984551,131.359881,,,,,530.654551,592.029881,,,
54.451619,63.460666,,,,,60.273722,118.846282,,,,,69.981865,131.365643,,,,,530.651865,592.035643,,,
54.481833,63.460428,,,,,60.269119,118.849116,,,,,69.978824,131.370439,,,,,530.648824,592.040439,,,
54.493733,63.45626,,,,,60.263891,118.924652,,,,,69.974571,131.376125,,,,,530.644571,592.046125,,,
54.589929,63.452195,,,,,60.257915,118.949814,,,,,69.970635,131.381029,,,,,530.640635,592.051029,,,
54.570557,63.452006,,,,,60.252839,118.949732,,,,,69.966507,131.386897,,,,,530.636507,592.056897,,,
54.505278,63.452043,,,,,60.246583,118.947274,,,,,69.963405,131.392101,,,,,530.633405,592.062101,,,
54.461737,63.452242,,,,,60.239032,118.875929,,,,,69.960152,131.398734,,,,,530.630152,592.068734,,,
54.477569,63.45252,,,,,60.234755,118.844578,,,,,69.957496,131.404471,,,,,530.627496,592.074471,,,
54.488437,63.444253,,,,,60.232088,118.862284,,,,,69.954507,131.411101,,,,,530.624507,592.081101,,,
54.478796,63.444261,,,,,60.228995,118.858209,,,,,69.951424,131.41581,,,,,530.621424,592.08581,,,
54.587238,63.440326,,,,,60.22663,118.950451,,,,,69.947626,131.421421,,,,,530.617626,592.091421,,,
54.647998,63.436458,,,,,60.222569,118.999944,,,,,69.944334,131.425852,,,,,530.614334,592.095852,,,
54.696986,63.436363,,,,,60.219415,118.986637,,,,,69.940233,131.430829,,,,,530.610233,592.100829,,,
54.73295,63.436253,,,,,60.2139,119.046415,,,,,69.936088,131.435071,,,,,530.606088,592.105071,,,
54.753418,63.436036,,,,,60.212137,119.08207,,,,,69.932777,131.438687,,,,,530.602777,592.108687,,,
54.635293,63.435928,,,,,60.212342,119.068928,,,,,69.929625,131.442402,,,,,530.599625,592.112402,,,
54.591167,63.435865,,,,,60.213604,119.06464,,,,,69.925266,131.44616,,,,,530.595266,592.11616,,,
54.520016,63.436196,,,,,60.20946,119.161338,,,,,69.920444,131.449801,,,,,530.590444,592.119801,,,
54.389131,63.436434,,,,,60.210134,119.206645,,,,,69.916574,131.452996,,,,,530.586574,592.122996,,,
54.37806,63.43672,,,,,60.210314,119.187343,,,,,69.91332,131.45608,,,,,530.58332,592.12608,,,
54.453916,63.436988,,,,,60.212356,119.215245,,,,,69.910249,131.459609,,,,,530.580249,592.129609,,,
54.348291,63.43693,,,,,60.21222,119.197416,,,,,69.907596,131.462949,,,,,530.577596,592.132949,,,
54.371875,63.437095,,,,,60.213203,119.208392,,,,,69.90497,131.465621,,,,,530.57497,592.135621,,,
54.367438,63.437082,,,,,60.214082,119.176679,,,,,69.901106,131.468569,,,,,530.571106,592.138569,,,
54.376922,63.43704,,,,,60.214111,119.199403,,,,,69.897335,131.47062,,,,,530.567335,592.14062,,,
54.344887,63.43671,,,,,60.216566,119.224973,,,,,69.893603,131.472396,,,,,530.563603,592.142396,,,
54.29064,63.43677,,,,,60.212365,119.210018,,,,,69.890655,131.473788,,,,,530.560655,592.143788,,,
54.271412,63.436836,,,,,60.214092,119.263844,,,,,69.887482,131.475733,,,,,530.557482,592.145733,,,
54.249574,63.436904,,,,,60.2088,119.213522,,,,,69.885307,131.477701,,,,,530.555307,592.147701,,,
54.114275,63.436804,,,,,60.212222,119.164045,,,,,69.883309,131.480507,,,,,530.553309,592.150507,,,
54.093849,63.437043,,,,,60.212511,119.173878,,,,,69.881641,131.482912,,,,,530.551641,592.152912,,,
54.101284,63.437114,,,,,60.212959,119.169579,,,,,69.87928,131.485776,,,,,530.54928,592.155776,,,
54.091352,63.437224,,,,,60.212308,119.182879,,,,,69.877265,131.487877,,,,,530.547265,592.157877,,,
54.14845,63.43714,,,,,60.209811,119.202996,,,,,69.874573,131.489854,,,,,530.544573,592.159854,,,
54.124541,63.437158,,,,,60.208752,119.270476,,,,,69.872652,131.491593,,,,,530.542652,592.161593,,,
54.241389,63.436909,,,,,60.209318,119.219274,,,,,69.870871,131.493773,,,,,530.540871,592.163773,,,
54.394841,63.436668,,,,,60.204612,119.20261,,,,,69.869404,131.495175,,,,,530.539404,592.165175,,,
54.340423,63.436537,,,,,60.202526,119.198583,,,,,69.867478,131.496606,,,,,530.537478,592.166606,,,
54.348278,63.436479,,,,,60.199751,119.130737,,,,,69.865804,131.4979,,,,,530.535804,592.1679,,,
54.432255,63.436348,,,,,60.195511,119.113384,,,,,69.863872,131.499253,,,,,530.533872,592.169253,,,
54.435473,63.436091,,,,,60.19184,119.067977,,,,,69.862237,131.500069,,,,,530.532237,592.170069,,,
54.419285,63.43619,,,,,60.189818,119.151509,,,,,69.860074,131.500497,,,,,530.530074,592.170497,,,
54.42713,63.436057,,,,,60.191761,119.182611,,,,,69.858582,131.500725,,,,,530.528582,592.170725,,,
54.451729,63.436161,,,,,60.186883,119.273133,,,,,69.856416,131.500778,,,,,530.526416,592.170778,,,
54.496558,63.43608,,,,,60.188417,119.335824,,,,,69.854547,131.50077,,,,,530.524547,592.17077,,,
54.537494,63.43596,,,,,60.183159,119.322272,,,,,69.852494,131.501026,,,,,530.522494,592.171026,,,
54.469472,63.435676,,,,,60.184557,119.308842,,,,,69.850733,131.501299,,,,,530.520733,592.171299,,,
54.492241,63.435584,,,,,60.180368,119.328703,,,,,69.848875,131.501666,,,,,530.518875,592.171666,,,
54.471882,63.435577,,,,,60.177791,119.312365,,,,,69.847022,131.501939,,,,,530.517022,592.171939,,,
54.506,63.43533,,,,,60.175782,119.364354,,,,,69.845459,131.502323,,,,,530.515459,592.172323,,,
54.544513,63.435354,,,,,60.176334,119.363345,,,,,69.844565,131.502652,,,,,530.514565,592.172652,,,
54.527882,63.435299,,,,,60.172618,119.38144,,,,,69.843307,131.502635,,,,,530.513307,592.172635,,,
54.592436,63.43511,,,,,60.1697,119.317626,,,,,69.842707,131.502874,,,,,530.512707,592.172874,,,
54.639064,63.435052,,,,,60.166528,119.373105,,,,,69.842057,131.502796,,,,,530.512057,592.172796,,,
54.644405,63.434942,,,,,60.170267,119.41155,,,,,69.841355,131.502298,,,,,530.511355,592.172298,,,
54.705589,63.434842,,,,,60.168582,119.46062,,,,,69.840769,131.501588,,,,,530.510769,592.171588,,,
