Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Tuesday, December 4, 2018
3:35:11 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz
55.785272,75.694554,161.202006,162.753625,61.385699,57.216106,59.167827,13.002177,158.281535,1.772772,75.907330,56.447812,161.434836,160.515513,158.740798,159.273255,70.606016,158.782909,0.001943,-1.711717,32.000000,-237.005165,159.345543,0.440342,15.191813,0.685547,279706.052194,0.918171,29.794854,38.391118,2.890593,69.340574,96.414145,56.933122,7.000000,38.632556
55.801316,75.657256,161.257623,162.741831,61.373369,57.240555,59.184131,13.002004,158.353381,1.589799,75.847067,56.463871,161.416316,160.586277,158.722120,159.344033,70.621557,158.851628,0.001954,-1.709949,32.000000,-237.005331,159.428037,0.383198,15.191935,0.685215,279755.114892,1.026870,29.756730,38.399649,2.889972,69.345803,96.413735,56.934003,7.000000,38.660201
55.816184,75.616817,161.351188,162.733107,61.396221,57.255523,59.187797,13.002961,158.426756,1.588791,75.782739,56.478738,161.400214,160.660646,158.705388,159.416055,70.638533,158.923789,0.001950,-1.708800,32.000000,-237.004302,159.501614,0.383201,15.187263,0.684868,279827.148047,0.918117,29.704245,38.412757,2.889688,69.351262,96.413216,56.935086,7.000000,38.702911
55.829777,75.574126,161.437558,162.726817,61.396308,57.267588,59.167143,13.003235,158.503837,1.589031,75.715504,56.490669,161.386282,160.735650,158.690130,159.492737,70.656582,158.997393,0.001929,-1.707015,32.000000,-237.003949,159.576749,0.383261,15.183778,0.685099,279897.698092,0.917878,29.651720,38.426802,2.889853,69.356818,96.412635,56.936522,7.000000,38.748895
55.835984,75.544401,161.478311,162.723991,61.410605,57.275777,59.190108,13.002608,158.553920,1.589018,75.669309,56.497366,161.378470,160.787178,158.680913,159.543865,70.669010,159.046610,0.001926,-1.707019,32.000000,-237.004545,159.626815,0.383008,15.184466,0.685588,279918.154924,0.917698,29.597175,38.440881,2.890760,69.360146,96.412696,56.937921,7.000000,38.774995
55.844263,75.497872,161.529257,162.722015,61.448103,57.288125,59.181648,13.002581,158.635716,1.410666,75.597092,56.506200,161.368131,160.866209,158.668628,159.624157,70.688429,159.125918,0.001937,-1.705289,32.000000,-237.004558,159.731020,0.319707,15.190603,0.685978,279922.219369,0.917865,29.541588,38.454500,2.891603,69.364292,96.412238,56.939541,7.000000,38.803348
55.849654,75.449449,161.621414,162.722172,61.455795,57.300242,59.162057,13.002782,158.716916,1.345058,75.523460,56.514255,161.360260,160.945866,158.657883,159.704343,70.708584,159.208388,0.001947,-1.704700,32.000000,-237.004338,159.812627,0.301513,15.199109,0.686073,279924.912373,0.917458,29.505978,38.463240,2.892012,69.368757,96.412546,56.941366,7.000000,38.843539
55.853624,75.398750,161.699815,162.725281,61.419766,57.304315,59.188935,13.001435,158.796669,1.345334,75.445650,56.519173,161.354469,161.026312,158.647853,159.785265,70.729226,159.289152,0.001930,-1.703545,32.000000,-237.005736,159.893699,0.301657,15.205963,0.685951,279927.243310,0.917528,29.451596,38.477920,2.892495,69.372405,96.411370,56.943100,7.000000,38.891514
55.857417,75.346333,161.764928,162.730689,61.428343,57.304268,59.194296,13.002347,158.880409,1.345502,75.367397,56.523355,161.350150,161.109845,158.638147,159.870954,70.750676,159.377264,0.001927,-1.702968,32.000000,-237.004893,159.978492,0.301541,15.214793,0.685919,279926.965418,0.917815,29.398060,38.493212,2.893866,69.376786,96.409946,56.944852,7.000000,38.925114
55.860377,75.310434,161.817128,162.735608,61.409251,57.304242,59.157095,13.003139,158.935756,1.345530,75.314832,56.525062,161.348975,161.165548,158.633207,159.929829,70.765543,159.434675,0.001939,-1.702388,32.000000,-237.004084,160.033083,0.301596,15.213747,0.685827,279885.226967,0.917272,29.343598,38.507271,2.895064,69.379790,96.409716,56.946389,7.000000,38.961647
55.859016,75.255004,161.912465,162.744627,61.407116,57.304071,59.183967,13.002941,159.020135,1.345570,75.233059,56.525347,161.349540,161.248942,158.627319,160.014811,70.787665,159.520436,0.001953,-1.700636,32.000000,-237.004306,160.118626,0.301868,15.219160,0.685539,279821.697651,0.916997,29.287584,38.523662,2.896033,69.384093,96.408905,56.948645,7.000000,38.998690
55.856530,75.198004,161.989054,162.755296,61.387750,57.303956,59.169490,13.002147,159.102228,1.542580,75.149585,56.524404,161.350973,161.332622,158.623153,160.099646,70.809182,159.607009,0.001949,-1.700037,32.000000,-237.005049,160.141356,0.370761,15.225869,0.685689,279777.979067,0.917435,29.248877,38.533442,2.896814,69.387326,96.407180,56.950498,7.000000,39.054378
55.850007,75.139498,162.055565,162.767823,61.338646,57.303901,59.158371,13.002649,159.191547,1.530458,75.064933,56.517525,161.354685,161.418901,158.620435,160.185853,70.831387,159.694255,0.001947,-1.700070,32.000000,-237.004623,160.314091,0.359311,15.242515,0.685744,279712.180629,0.916910,29.194739,38.548129,2.898591,69.391065,96.404806,56.954072,7.000000,39.083992
55.842747,75.099734,162.079564,162.777147,61.332068,57.303922,59.192578,13.002895,159.250907,1.364027,75.008613,56.510005,161.358450,161.477173,158.619102,160.243703,70.846081,159.752464,0.001947,-1.699488,32.000000,-237.004404,160.377987,0.305269,15.240172,0.685675,279646.197914,0.917043,29.140095,38.563751,2.900092,69.393888,96.402938,56.956772,7.000000,39.104199
55.830367,75.039596,162.182459,162.793032,61.325972,57.299896,59.166022,13.002478,159.338453,1.356414,74.924912,56.496357,161.365904,161.562130,158.617040,160.327339,70.867668,159.836637,0.001959,-1.698899,32.000000,-237.004846,160.464531,0.303609,15.247301,0.685171,279580.082916,0.917194,29.087774,38.578961,2.901621,69.398353,96.400064,56.961700,7.000000,39.155008
55.814770,74.979198,162.276036,162.811408,61.308381,57.279703,59.165490,13.002674,159.424808,1.356344,74.841806,56.480616,161.375115,161.647171,158.617433,160.414145,70.889660,159.921253,0.001954,-1.697723,32.000000,-237.004660,160.551830,0.303187,15.251952,0.685393,279536.527076,0.916702,29.054896,38.589220,2.902428,69.402995,96.398170,56.967448,7.000000,39.211042
55.793453,74.918388,162.336954,162.831955,61.264832,57.255343,59.202416,13.002067,159.510694,1.356857,74.759149,56.462329,161.386343,161.731494,158.618223,160.499046,70.912110,160.004279,0.001937,-1.697140,32.000000,-237.005127,160.634557,0.303577,15.254063,0.685481,279451.865836,0.917131,29.006499,38.603706,2.904915,69.407762,96.396889,56.973570,7.000000,39.247322
55.779101,74.877670,162.402346,162.847239,61.257145,57.239086,59.163399,13.001642,159.569860,1.356980,74.704434,56.447612,161.394906,161.787262,158.620039,160.555721,70.927175,160.062419,0.001934,-1.697150,32.000000,-237.005532,160.689976,0.303530,15.264924,0.685507,279288.675425,0.916955,28.960897,38.617960,2.907403,69.411018,96.395923,56.977403,7.000000,39.283168
55.756442,74.816632,162.468353,162.872431,61.211280,57.214729,59.189574,13.002608,159.656252,1.357223,74.623049,56.419890,161.410513,161.872127,158.623330,160.643582,70.949848,160.148810,0.001949,-1.697117,32.000000,-237.004629,160.774608,0.303296,15.272632,0.685523,279106.083798,0.916235,28.920314,38.631062,2.909606,69.416023,96.394683,56.982901,7.000000,39.327033
55.727669,74.755429,162.525218,162.899582,61.205783,57.190279,59.189312,13.000215,159.733536,1.357180,74.541277,56.389707,161.427965,161.949182,158.627788,160.724282,70.972231,160.229283,0.001954,-1.695956,32.000000,-237.007018,160.854372,0.303516,15.274708,0.685219,278984.081814,0.916742,28.893218,38.640885,2.911527,69.420909,96.393598,56.987881,7.000000,39.364948
55.696280,74.693579,162.623707,162.928809,61.223565,57.165787,59.155368,12.999433,159.815345,1.172895,74.459984,56.359834,161.447118,162.029080,158.634551,160.802293,70.995325,160.309424,0.001938,-1.695954,32.000000,-237.007886,160.833051,0.238238,15.276106,0.685030,278801.810370,0.916212,28.853690,38.655181,2.913894,69.425216,96.392791,56.992326,7.000000,39.409414
55.675030,74.652212,162.674447,162.949228,61.203123,57.149479,59.205497,12.998748,159.868571,1.309803,74.405935,56.338232,161.460348,162.080177,158.639267,160.853814,71.010516,160.361345,0.001936,-1.696542,32.000000,-237.008592,160.848433,0.291556,15.280169,0.685137,278620.729006,0.916201,28.819813,38.667219,2.916419,69.428405,96.392338,56.994845,7.000000,39.448077
55.639441,74.590506,162.750592,162.981441,61.132075,57.120785,59.189573,12.997961,159.945371,1.355188,74.326276,56.299848,161.481676,162.155873,158.646980,160.933428,71.033212,160.438597,0.001949,-1.698299,32.000000,-237.009318,160.925194,0.304431,15.287005,0.685474,278438.923023,0.916756,28.787784,38.678394,2.919831,69.433152,96.392067,56.998062,7.000000,39.486307
55.598813,74.529288,162.838256,163.015693,61.024658,57.096184,59.157565,12.996160,160.019166,1.355572,74.247734,56.258665,161.504705,162.227574,158.657022,161.003547,71.055535,160.509952,0.001963,-1.697736,32.000000,-237.011177,160.996207,0.304513,15.295155,0.685500,278318.250485,0.916005,28.766614,38.685397,2.921856,69.438172,96.392205,57.000005,7.000000,39.544159
55.558450,74.468554,162.880931,163.051933,60.940666,57.071902,59.187176,12.995802,160.089574,1.355283,74.171200,56.216298,161.529921,162.296924,158.669266,161.074482,71.078581,160.580123,0.001958,-1.698298,32.000000,-237.011573,161.066206,0.304388,15.290710,0.685509,278117.783652,0.916290,28.738745,38.695713,2.925094,69.443869,96.392793,57.002532,7.000000,39.580536
55.530367,74.428609,162.948519,163.077179,60.918123,57.047470,59.161254,12.995699,160.134661,1.355422,74.121053,56.186669,161.547448,162.343235,158.676881,161.120502,71.093499,160.624832,0.001956,-1.699486,32.000000,-237.011669,161.112890,0.304336,15.288305,0.685619,277939.490783,0.916983,28.716174,38.703871,2.928808,69.446770,96.392889,57.003796,7.000000,39.618678
55.487376,74.369592,162.990542,163.116558,60.843077,57.011056,59.183169,12.994956,160.201456,1.355339,74.047979,56.141495,161.575508,162.406189,158.689104,161.186553,71.116120,160.689622,0.001956,-1.700665,32.000000,-237.012430,161.174490,0.304277,15.288417,0.686113,277762.284893,0.916723,28.693858,38.710791,2.931704,69.451445,96.392625,57.006191,7.000000,39.663791
55.442419,74.311524,163.070723,163.157113,60.782459,56.962117,59.193967,12.994119,160.270609,1.167746,73.977455,56.094061,161.604707,162.467904,158.702514,161.249119,71.138611,160.754008,0.001970,-1.700693,32.000000,-237.013213,161.336078,0.238079,15.296081,0.686498,277605.214168,0.917147,28.680656,38.714961,2.934404,69.454965,96.391966,57.008635,7.000000,39.702891
55.399105,74.255598,163.151544,163.199008,60.773562,56.913388,59.170475,12.994223,160.331648,1.108883,73.910497,56.049898,161.635176,162.526454,158.716694,161.309493,71.160209,160.815469,0.001962,-1.701294,32.000000,-237.013178,161.394833,0.222614,15.295592,0.686678,277371.936057,0.916863,28.662596,38.719993,2.937435,69.457645,96.389662,57.010059,7.000000,39.753611
55.367148,74.219364,163.186167,163.227508,60.765568,56.884894,59.186663,12.993563,160.364852,1.191359,73.867800,56.018103,161.656652,162.561513,158.726923,161.344937,71.174172,160.851865,0.001945,-1.701307,32.000000,-237.013883,161.401070,0.253425,15.295148,0.686552,277078.670924,0.916589,28.647385,38.724976,2.941263,69.459429,96.387619,57.011010,7.000000,39.780728
55.323324,74.166548,163.241740,163.270761,60.673513,56.848337,59.173902,12.993275,160.418565,1.357219,73.806437,55.973453,161.689668,162.613102,158.743410,161.396181,71.193998,160.902604,0.001943,-1.703047,32.000000,-237.014201,161.456009,0.306059,15.305222,0.686772,276788.910710,0.916824,28.632775,38.729594,2.945021,69.461718,96.383615,57.012185,7.000000,39.813018
55.278854,74.116140,163.283549,163.313842,60.638756,56.811592,59.148521,12.993546,160.466593,1.357927,73.748351,55.928094,161.724651,162.660561,158.761543,161.443278,71.212784,160.951327,0.001958,-1.704793,32.000000,-237.013961,161.502663,0.306077,15.316048,0.686940,276617.400145,0.916610,28.627040,38.731153,2.947346,69.463799,96.379428,57.012883,7.000000,39.861989
55.233610,74.067710,163.336889,163.356639,60.577944,56.774802,59.178990,12.993487,160.509960,1.357897,73.693946,55.880050,161.760313,162.701431,158.779935,161.485590,71.230955,160.995539,0.001961,-1.706539,32.000000,-237.013923,161.546496,0.306063,15.325244,0.686741,276391.097019,0.916892,28.616071,38.732961,2.950686,69.465392,96.375632,57.013252,7.000000,39.900373
55.202599,74.036971,163.343508,163.384817,60.533113,56.750520,59.160712,12.992605,160.535689,1.358151,73.660857,55.849812,161.784460,162.726737,158.793146,161.511296,71.242802,161.019444,0.001946,-1.707693,32.000000,-237.014717,161.570264,0.306074,15.328068,0.686480,276167.159912,0.917384,28.608152,38.734944,2.953816,69.466738,96.373306,57.013893,7.000000,39.918357
55.156277,73.993400,163.364800,163.426696,60.478729,56.714058,59.228689,12.991048,160.568788,1.358128,73.614325,55.802985,161.820235,162.758453,158.812756,161.543914,71.259237,161.054024,0.001944,-1.709449,32.000000,-237.016263,161.624797,0.306019,15.335046,0.686332,275945.589036,0.917028,28.602976,38.735617,2.957201,69.468246,96.370251,57.013605,7.000000,39.928393
55.109549,73.952132,163.373347,163.467865,60.415965,56.677363,59.193788,12.990329,160.594054,1.115385,73.572185,55.757099,161.856855,162.786296,158.833607,161.573403,71.275346,161.083255,0.001959,-1.710601,32.000000,-237.016953,161.708753,0.225050,15.340305,0.686293,275800.626581,0.917413,28.601903,38.733956,2.958982,69.470807,96.366898,57.013519,7.000000,39.956031
55.061718,73.914141,163.426309,163.508113,60.425874,56.640793,59.182465,12.989375,160.616383,1.107325,73.536052,55.710601,161.892318,162.807832,158.855431,161.595594,71.289513,161.104229,0.001972,-1.711180,32.000000,-237.017880,161.729549,0.223028,15.328603,0.686162,275586.313850,0.916514,28.602664,38.732254,2.961853,69.474341,96.363556,57.012499,7.000000,39.982886
55.030701,73.890622,163.455517,163.534546,60.370830,56.616448,59.183459,12.989054,160.628901,1.107214,73.514808,55.679902,161.915291,162.818979,158.870444,161.607797,71.298216,161.118054,0.001963,-1.712349,32.000000,-237.018219,161.740032,0.223001,15.326483,0.686057,275373.164472,0.917217,28.606145,38.728597,2.964520,69.475973,96.361558,57.011906,7.000000,40.011118
54.981835,73.858270,163.486391,163.573501,60.303025,56.571677,59.194069,12.988175,160.641721,1.106910,73.486663,55.632231,161.949442,162.830256,158.891581,161.619796,71.310213,161.131987,0.001961,-1.713527,32.000000,-237.019108,161.752288,0.223209,15.328439,0.686909,275165.060387,0.917586,28.613992,38.723364,2.968057,69.477463,96.358273,57.010081,7.000000,40.031769
54.935431,73.830135,163.494869,163.611444,60.272667,56.522962,59.157272,12.987518,160.648067,1.106629,73.465770,55.584584,161.983385,162.837973,158.912713,161.629212,71.321700,161.141542,0.001962,-1.715293,32.000000,-237.019779,161.759531,0.222949,15.330542,0.687186,275028.988114,0.917689,28.620212,38.720548,2.970260,69.478595,96.354892,57.008224,7.000000,40.064322
54.886378,73.805470,163.483806,163.648564,60.246449,56.474228,59.167196,12.986892,160.652418,1.106409,73.449597,55.536067,162.016549,162.839410,158.933245,161.630130,71.331850,161.148781,0.001978,-1.717051,32.000000,-237.020502,161.763389,0.223200,15.334686,0.687267,274788.053835,0.917618,28.634741,38.714486,2.973462,69.479595,96.351803,57.005840,7.000000,40.082330
54.838691,73.785116,163.517343,163.684641,60.083012,56.425344,59.195947,12.986461,160.650996,1.106487,73.440638,55.486890,162.049939,162.835858,158.954261,161.627101,71.340795,161.146779,0.001968,-1.718800,32.000000,-237.020917,161.761296,0.222952,15.340935,0.687175,274531.264018,0.918183,28.651152,38.707067,2.976128,69.480407,96.348910,57.003108,7.000000,40.088824
54.807800,73.773608,163.510434,163.708450,60.005619,56.392861,59.163487,12.985565,160.642760,1.193580,73.437328,55.453970,162.072181,162.829480,158.968256,161.622845,71.346006,161.142178,0.001953,-1.719961,32.000000,-237.021881,161.726208,0.254340,15.335914,0.686957,274278.959958,0.918080,28.673609,38.700001,2.978586,69.480834,96.347110,57.001130,7.000000,40.102566
54.762538,73.759468,163.502264,163.743553,59.903710,56.348289,59.184281,12.986650,160.633767,1.356181,73.436976,55.407197,162.105209,162.817860,158.989456,161.611932,71.353376,161.131406,0.001951,-1.721133,32.000000,-237.020831,161.704001,0.305070,15.334195,0.686807,274029.995634,0.917667,28.699096,38.690204,2.981788,69.482015,96.345011,56.998186,7.000000,40.121656
54.712175,73.749613,163.499001,163.777408,59.882843,56.311966,59.183972,12.985311,160.616402,1.356578,73.442900,55.358483,162.137623,162.799300,159.010586,161.594762,71.360015,161.114655,0.001969,-1.722884,32.000000,-237.022221,161.688336,0.304983,15.327958,0.686998,273866.635450,0.918183,28.717299,38.683033,2.983342,69.482524,96.343685,56.995201,7.000000,40.140237
54.659809,73.742771,163.461846,163.810273,59.744415,56.275459,59.163125,12.983588,160.594281,1.356271,73.452720,55.304464,162.168614,162.775104,159.032308,161.570483,71.365154,161.090276,0.001969,-1.724631,32.000000,-237.023871,161.667065,0.304983,15.336812,0.687072,273644.601178,0.917934,28.746717,38.671075,2.985659,69.483024,96.341761,56.991925,7.000000,40.127044
54.625620,73.740331,163.436398,163.831916,59.710114,56.244358,59.184079,12.982611,160.577290,1.356514,73.462926,55.269242,162.188962,162.756011,159.046006,161.552554,71.367973,161.070771,0.001956,-1.725813,32.000000,-237.024809,161.648253,0.305095,15.330036,0.687553,273467.627553,0.918251,28.785359,38.657302,2.988348,69.483510,96.340739,56.990163,7.000000,40.129561
54.572980,73.739945,163.363900,163.864151,59.664302,56.195700,59.249640,12.982080,160.551133,1.277673,73.481981,55.218725,162.218861,162.723739,159.066982,161.521590,71.371446,161.040435,0.001955,-1.727564,32.000000,-237.025437,161.645657,0.276158,15.332138,0.687248,273294.172680,0.918929,28.828979,38.641779,2.990531,69.483671,96.339174,56.986585,7.000000,40.111770
54.523938,73.742744,163.361662,163.895900,59.644316,56.147076,59.161619,12.982820,160.514528,1.106248,73.506548,55.166000,162.249993,162.686379,159.087435,161.486167,71.374431,161.007544,0.001955,-1.729757,32.000000,-237.024728,161.642297,0.222137,15.331545,0.687525,273147.593836,0.918721,28.859506,38.630651,2.991937,69.484772,96.338598,56.982448,7.000000,40.114777
