Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Thursday, November 15, 2018
8:27:28 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,
55.694137,75.406940,160.519188,162.282885,53.689726,57.012217,59.173795,12.935136,157.985295,1.451133,75.654221,56.374750,160.912999,159.940770,158.200052,158.584488,68.130074,158.011809,0.001951,-1.740860,32.000000,-237.072053,158.664242,0.460481,15.162194,0.682045,281189.515863,0.915581,29.554923,40.538870,2.882725
55.711801,75.395273,160.590612,162.276434,53.665686,57.036489,59.183648,12.934562,158.044495,1.210777,75.635132,56.392924,160.903462,159.996822,158.189388,158.641059,68.143929,158.068503,0.001933,-1.740286,32.000000,-237.072588,158.738083,0.383084,15.162155,0.681949,281282.607508,0.915562,29.523874,40.549654,2.882308
55.728378,75.382416,160.620137,162.271431,53.668904,57.060815,59.178485,12.934557,158.102677,1.206908,75.613664,56.411002,160.893701,160.056634,158.178714,158.700094,68.156878,158.125324,0.001929,-1.738556,32.000000,-237.072611,158.793088,0.383027,15.171447,0.681679,281344.266660,0.915723,29.503182,40.556066,2.882156
55.743842,75.368315,160.728061,162.268463,53.696902,57.081061,59.159022,12.935189,158.162592,1.206799,75.591491,56.427367,160.885953,160.114897,158.169350,158.758281,68.170533,158.185664,0.001938,-1.738544,32.000000,-237.071920,158.851000,0.382985,15.169667,0.682008,281435.662810,0.915613,29.474730,40.566707,2.882524
55.752802,75.358538,160.744151,162.267422,53.733280,57.097348,59.227571,12.935946,158.202684,1.224472,75.576017,56.436904,160.881487,160.156524,158.163090,158.800218,68.179971,158.226076,0.001952,-1.738524,32.000000,-237.071114,158.874842,0.392654,15.174828,0.681750,281527.534524,0.915754,29.446127,40.578305,2.882197
55.766775,75.343155,160.834357,162.267061,53.815114,57.113643,59.173050,12.935594,158.258050,1.560381,75.550922,56.450608,160.874868,160.217666,158.154320,158.858492,68.193508,158.285952,0.001934,-1.738524,32.000000,-237.071400,158.906985,0.502200,15.173037,0.682282,281598.204397,0.916068,29.417337,40.590710,2.883333
55.777420,75.326808,160.942948,162.268289,53.770361,57.129732,59.224757,12.934384,158.320906,1.580846,75.525175,56.464718,160.870506,160.276748,158.146856,158.922734,68.207648,158.346330,0.001932,-1.738550,32.000000,-237.072659,158.967376,0.507540,15.181917,0.682165,281658.880499,0.915084,29.399052,40.598720,2.883158
55.788896,75.309509,161.032572,162.270810,53.726023,57.145946,8.279988,12.934763,158.386378,1.580909,75.498106,56.476782,160.868339,160.338950,158.140935,158.986255,68.222886,158.412594,0.001932,-1.738559,32.000000,-237.072225,159.031962,0.507739,15.191928,0.682590,281709.473594,0.915900,29.370403,40.611029,2.884053
55.792958,75.297184,161.049797,162.273491,53.650382,57.145891,59.172441,12.933543,158.428404,1.580819,75.479429,56.481935,160.867896,160.381405,158.137564,159.030822,68.232742,158.453882,0.001943,-1.738552,32.000000,-237.073435,159.074076,0.507323,15.189103,0.682655,281758.379872,0.915128,29.343951,40.622946,2.885450
55.801383,75.277716,161.106280,162.278580,53.668046,57.158291,59.170688,12.934199,158.499150,1.360969,75.450777,56.492527,160.868426,160.450651,158.133007,159.096489,68.247813,158.520281,0.001940,-1.738580,32.000000,-237.072761,159.171419,0.432741,15.186358,0.682572,281806.120802,6.545778,29.315760,40.636293,2.886463
55.808728,75.257450,161.207338,162.285186,53.716022,57.162233,59.169002,12.934860,158.567762,1.334184,75.420072,56.502251,160.870118,160.516243,158.130341,159.163516,68.262004,158.587672,0.001923,-1.738588,32.000000,-237.072085,159.239460,0.426139,15.193969,0.682696,281785.158493,0.915846,29.299579,40.644245,2.886561
55.811424,75.235938,161.290862,162.293823,53.669767,57.166325,59.224812,12.934920,158.633432,1.334047,75.389082,56.507687,160.873094,160.580193,158.127208,159.232567,68.276672,158.653254,0.001923,-1.738578,32.000000,-237.072012,159.308308,0.426142,15.205058,0.683046,281813.275914,0.915874,29.272118,40.657804,2.887138
55.812210,75.221181,161.343002,162.300339,53.715700,57.166388,59.175254,12.933879,158.677197,1.334122,75.368661,56.508787,160.876380,160.622938,158.125174,159.276780,68.286722,158.696418,0.001935,-1.738574,32.000000,-237.073043,159.351241,0.426311,15.207029,0.683015,281800.197217,0.915784,29.244882,40.672663,2.888569
55.812457,75.198615,161.419334,162.311117,53.630837,57.166144,59.181261,12.932369,158.743978,1.333982,75.335980,56.509595,160.881360,160.688390,158.122860,159.344777,68.300789,158.763734,0.001941,-1.738590,32.000000,-237.074624,159.418012,0.426123,15.216751,0.682833,281788.181018,0.914887,29.220810,40.686256,2.889926
55.809209,75.175195,161.491245,162.323584,53.650075,57.166173,59.164734,12.931276,158.814696,1.112924,75.303284,56.506124,160.887958,160.756757,158.121264,159.414531,68.315400,158.829176,0.001924,-1.738580,32.000000,-237.075782,159.518812,0.350948,15.215950,0.682915,281766.443465,0.915605,29.205310,40.694802,2.890819
55.804752,75.151124,161.572039,162.337652,53.668143,57.166254,59.163562,12.929911,158.883248,1.086882,75.267831,56.501032,160.896159,160.826798,158.121161,159.484327,68.330036,158.896047,0.001923,-1.738573,32.000000,-237.077090,159.590496,0.344715,15.226641,0.682738,281733.341757,0.915451,29.182508,40.709727,2.892174
55.802746,75.134266,161.611434,162.348038,53.676877,57.166317,7.776061,12.930321,158.932524,1.086840,75.243124,56.499654,160.902224,160.875841,158.121342,159.533263,68.339474,158.943553,0.001936,-1.738577,32.000000,-237.076690,159.637029,0.344645,15.230098,0.683064,281701.067277,0.915711,29.162169,40.723293,2.893631
55.798945,75.107763,161.693440,162.364837,53.744335,57.166435,59.170511,12.931205,159.001364,1.086848,75.204883,56.496828,160.912094,160.944686,158.123357,159.603803,68.353357,159.016671,0.001951,-1.738586,32.000000,-237.075816,159.708468,0.344963,15.234563,0.682924,281668.892088,0.915754,29.142329,40.737441,2.895310
55.794081,75.079977,161.718064,162.382761,53.864509,57.166640,59.163919,12.929782,159.068774,1.109011,75.164071,56.492358,160.923358,161.012239,158.126024,159.674358,68.367513,159.086019,0.001934,-1.738584,32.000000,-237.077283,159.762596,0.356210,15.236310,0.682916,281647.164746,6.967423,29.127373,40.748445,2.896120
55.784954,75.050208,161.766985,162.401971,53.973866,57.166645,59.207550,12.929592,159.136877,1.335781,75.121682,56.485938,160.936240,161.080179,158.129539,159.746935,68.381816,159.157416,0.001932,-1.738586,32.000000,-237.077522,159.816981,0.428138,15.233502,0.683050,281613.995911,0.915652,29.104478,40.766016,2.897787
55.778706,75.029560,161.830197,162.415304,54.018567,57.162603,7.732779,12.929371,159.187798,1.225730,75.092904,56.478506,160.945232,161.124514,158.132679,159.795260,68.391762,159.204752,0.001932,-1.737982,32.000000,-237.077802,159.895898,0.386730,15.234831,0.683083,281580.579872,0.915780,29.081307,40.781682,2.898481
55.763208,74.997818,161.876193,162.436828,53.916401,57.158559,59.165924,12.928681,159.257690,1.088595,75.048510,56.462927,160.959884,161.192807,158.137573,159.868231,68.405975,159.276521,0.001945,-1.736834,32.000000,-237.078538,159.965006,0.346867,15.241900,0.683472,281545.443652,0.915199,29.060200,40.798075,2.899832
55.747239,74.964824,161.945295,162.460605,54.068502,57.142305,59.219241,12.929046,159.328215,1.088703,75.003117,56.445378,160.976154,161.260885,158.144159,159.939804,68.420406,159.347940,0.001938,-1.736855,32.000000,-237.078181,160.035241,0.347016,15.248649,0.683661,281501.401061,7.007401,29.045482,40.808472,2.901290
55.726660,74.931036,162.005655,162.485944,54.145387,57.123395,59.218218,12.928789,159.394960,1.088670,74.957093,56.424626,160.993376,161.326388,158.151564,160.007691,68.434875,159.416770,0.001921,-1.736884,32.000000,-237.078388,160.101207,0.346891,15.247889,0.683624,281446.585121,0.915983,29.028452,40.825095,2.902921
55.711507,74.908129,162.050876,162.504091,54.137484,57.107163,59.175831,12.928405,159.437372,1.088613,74.926346,56.409497,161.005979,161.366741,158.156865,160.049098,68.444571,159.460445,0.001920,-1.736884,32.000000,-237.078712,160.145321,0.346832,15.247420,0.683555,281330.855814,0.915109,29.010621,40.841339,2.904992
55.688288,74.873438,162.087519,162.532919,54.129875,57.082823,59.166426,12.928239,159.501210,1.088570,74.879743,56.386389,161.025606,161.431922,158.165281,160.114109,68.458428,159.525445,0.001934,-1.736905,32.000000,-237.078906,160.208323,0.346846,15.250942,0.683814,281202.731757,0.915114,28.996378,40.856425,2.907148
55.662053,74.838549,162.161325,162.563554,54.013709,57.058670,59.160149,12.928542,159.563629,1.088479,74.833184,56.358699,161.046869,161.493541,158.173315,160.175961,68.472746,159.590636,0.001939,-1.736894,32.000000,-237.078557,160.270305,0.346691,15.258067,0.683983,281099.453431,0.915729,28.987865,40.865477,2.908751
55.633627,74.803905,162.171058,162.595985,54.011045,57.034367,59.217569,12.928985,159.629296,0.973589,74.788413,56.329950,161.069702,161.552197,158.183963,160.236699,68.487763,159.652695,0.001923,-1.736932,32.000000,-237.078022,160.365235,0.303501,15.251558,0.683920,280945.111437,0.915822,28.975239,40.879515,2.910621
55.612143,74.780951,162.165777,162.618397,54.032019,57.018116,59.148829,12.928735,159.663427,0.974824,74.758210,56.309810,161.086131,161.590607,158.191399,160.275021,68.497438,159.691525,0.001922,-1.736920,32.000000,-237.078236,160.372787,0.314643,15.259806,0.683893,280792.394763,0.915924,28.965287,40.893166,2.913319
55.579578,74.746437,162.226045,162.653268,54.090048,56.993611,59.158849,12.926022,159.716166,1.087724,74.713077,56.274579,161.112381,161.641863,158.203464,160.326892,68.511638,159.741443,0.001937,-1.738072,32.000000,-237.080988,160.423757,0.347222,15.266291,0.684244,280638.521279,0.915078,28.957671,40.904765,2.914983
55.546876,74.712357,162.251856,162.689443,54.076934,56.969141,59.170059,12.924903,159.768866,1.087672,74.669490,56.241842,161.140114,161.691451,158.216421,160.376404,68.526135,159.792829,0.001948,-1.739873,32.000000,-237.082136,160.474071,0.347272,15.270366,0.683898,280536.925309,0.916215,28.955155,40.911741,2.916014
55.514062,74.679016,162.347281,162.726324,54.154826,56.944683,59.206533,12.925185,159.819463,1.087659,74.628218,56.208399,161.168425,161.739257,158.230380,160.425121,68.540194,159.840325,0.001940,-1.741632,32.000000,-237.081858,160.521497,0.347132,15.274724,0.683922,280384.166087,0.916175,28.951629,40.918938,2.918807
55.490718,74.657354,162.374926,162.751444,54.156898,56.920233,59.180418,12.924641,159.850227,1.087697,74.601183,56.184014,161.187699,161.768807,158.240109,160.455585,68.549350,159.870058,0.001937,-1.742814,32.000000,-237.082319,160.552063,0.347067,15.281889,0.683919,280231.558217,0.916120,28.948681,40.926467,2.920990
55.456660,74.625713,162.396274,162.789419,54.118361,56.887509,59.180291,12.923938,159.892331,1.087653,74.561499,56.149583,161.217827,161.810176,158.255286,160.500808,68.563001,159.911730,0.001936,-1.744590,32.000000,-237.083002,160.593724,0.347371,15.274808,0.684177,280080.457464,0.915679,28.946593,40.932760,2.924435
55.422044,74.594997,162.470984,162.827231,54.068830,56.863201,59.157063,12.924918,159.933891,1.087679,74.524284,56.115255,161.248173,161.848657,158.271745,160.540484,68.576369,159.951135,0.001951,-1.745170,32.000000,-237.082114,160.632304,0.347181,15.285163,0.683941,279940.507612,0.916062,28.947174,40.936342,2.926164
55.386509,74.565650,162.522952,162.864991,54.034686,56.834862,7.848339,12.923567,159.971828,1.073314,74.489565,56.079670,161.279632,161.882608,158.289848,160.572013,68.590382,159.987301,0.001943,-1.745180,32.000000,-237.083522,160.682256,0.338691,15.284968,0.684345,279750.831986,0.916081,28.947997,40.940540,2.928346
55.363913,74.546870,162.538082,162.890117,54.052364,56.810475,59.209130,12.923498,159.997093,0.862161,74.466991,56.056412,161.300057,161.902845,158.301008,160.593865,68.598737,160.010140,0.001926,-1.745264,32.000000,-237.083642,160.721101,0.270762,15.291146,0.684283,279603.423104,0.916606,28.950290,40.944049,2.931523
55.327445,74.519771,162.515973,162.927508,53.998269,56.773903,59.203574,12.921207,160.026760,0.841200,74.435788,56.020236,161.331383,161.930548,158.320592,160.622164,68.611728,160.037410,0.001926,-1.745254,32.000000,-237.086008,160.750172,0.265223,15.286305,0.684577,279436.675017,6.909843,28.954848,40.945521,2.934342
55.297467,74.494021,162.529797,162.964120,54.023894,56.737249,59.215678,12.921631,160.054009,0.871696,74.407265,55.987374,161.364296,161.957445,158.341090,160.651319,68.624737,160.065567,0.001943,-1.746384,32.000000,-237.085599,160.762174,0.279499,15.291826,0.684325,279300.312348,0.915893,28.957635,40.946945,2.935813
55.264385,74.469556,162.538783,162.999648,54.122442,56.700790,59.179810,12.920347,160.074964,1.092370,74.380327,55.952982,161.395952,161.980757,158.361446,160.675928,68.636350,160.087956,0.001944,-1.748164,32.000000,-237.086875,160.769456,0.348787,15.294273,0.684447,279096.310585,0.915988,28.965357,40.945628,2.937348
55.231274,74.446754,162.526686,163.033667,54.057266,56.668280,59.162082,12.919016,160.095831,1.074801,74.355558,55.919660,161.426794,161.998262,158.381681,160.697052,68.646690,160.108671,0.001931,-1.748773,32.000000,-237.088206,160.804537,0.339188,15.296610,0.684167,278891.182799,0.915695,28.968245,40.944671,2.939191
55.209350,74.432337,162.525287,163.055766,54.081448,56.648058,59.182117,12.918952,160.111754,0.847682,74.340576,55.896375,161.447860,162.010726,158.395301,160.710047,68.653272,160.121653,0.001929,-1.748907,32.000000,-237.088270,160.845562,0.262198,15.299283,0.684043,278690.076697,0.916205,28.975397,40.942640,2.941113
55.176463,74.411866,162.502535,163.088308,53.886617,56.623541,59.170886,12.919364,160.124139,0.718339,74.321681,55.863370,161.478521,162.026376,158.416466,160.724225,68.662109,160.135205,0.001946,-1.750030,32.000000,-237.087936,160.860694,0.224406,15.302655,0.683902,278511.303596,0.916504,28.984255,40.941164,2.942657
55.141355,74.393614,162.445408,163.120030,53.896303,56.591356,59.147150,12.918036,160.132912,0.718211,74.305859,55.828789,161.508430,162.032869,158.437405,160.732735,68.670074,160.144622,0.001954,-1.751770,32.000000,-237.089191,160.869481,0.224386,15.309592,0.683797,278400.218492,0.916233,28.990808,40.940138,2.943800
55.108775,74.377616,162.439651,163.150746,53.944864,56.567098,59.178751,12.917630,160.139003,0.718316,74.292972,55.796160,161.537243,162.036940,158.457929,160.735566,68.676893,160.150057,0.001944,-1.751791,32.000000,-237.089667,160.874823,0.224490,15.307163,0.683650,278264.066483,0.916561,29.001806,40.937099,2.945142
55.086262,74.368438,162.435290,163.170657,54.036596,56.550782,59.176209,12.917160,160.134214,0.860883,74.285944,55.775355,161.555576,162.035504,158.470961,160.737235,68.680433,160.150257,0.001941,-1.752947,32.000000,-237.090086,160.843012,0.276989,15.308031,0.683159,278093.331514,0.917006,29.017165,40.933164,2.945981
55.053457,74.356635,162.419582,163.199299,54.022532,56.526379,59.206295,12.916938,160.129854,0.967402,74.279392,55.741780,161.583455,162.030298,158.489935,160.734898,68.686036,160.143738,0.001940,-1.754141,32.000000,-237.090353,160.840539,0.307299,15.305400,0.683363,277963.771630,0.916681,29.032371,40.928668,2.947619
55.020103,74.346689,162.361006,163.226470,54.038668,56.502184,59.181904,12.916195,160.119101,0.967236,74.274829,55.707512,161.609401,162.021980,158.508417,160.725002,68.689466,160.132817,0.001958,-1.755317,32.000000,-237.091171,160.831281,0.307351,15.297579,0.683390,277878.834271,0.916846,29.044763,40.925215,2.948744
54.985103,74.338770,162.300563,163.252518,53.916312,56.477771,59.180364,12.915926,160.104201,0.967286,74.273364,55.672825,161.635270,162.009186,158.527343,160.708604,68.692406,160.117068,0.001948,-1.755877,32.000000,-237.091384,160.817619,0.307304,15.300529,0.683557,277752.981068,0.916556,29.064404,40.916823,2.950216
54.962461,74.334487,162.282256,163.269553,53.929019,56.453589,59.209397,12.916206,160.091678,0.967237,74.275092,55.650339,161.652241,161.997072,158.538878,160.698064,68.693951,160.105334,0.001935,-1.756452,32.000000,-237.091132,160.807467,0.307283,15.292827,0.683808,277632.131355,0.917128,29.086443,40.908720,2.950940
54.927780,74.329787,162.245466,163.294567,53.815793,56.417032,59.225122,12.915862,160.070850,0.967351,74.280193,55.615888,161.677810,161.976064,158.557017,160.677986,68.695645,160.084341,0.001933,-1.757749,32.000000,-237.091324,160.785899,0.307304,15.295163,0.683598,277512.571967,0.917378,29.112103,40.899042,2.951719
54.894453,74.327675,162.235411,163.318718,53.789384,56.380452,59.232838,12.915821,160.046030,0.967441,74.287818,55.583541,161.702163,161.946437,158.574676,160.650523,68.696243,160.059303,0.001950,-1.759487,32.000000,-237.091398,160.756738,0.307141,15.288431,0.683872,277395.108172,0.916940,29.129552,40.892475,2.952602
54.861455,74.327523,162.210391,163.341997,53.764867,56.343951,59.167341,12.915722,160.015971,0.967525,74.298708,55.550859,161.725042,161.913644,158.592166,160.621472,68.695251,160.029610,0.001946,-1.761259,32.000000,-237.091428,160.726185,0.307132,15.285409,0.683627,277219.401584,0.916727,29.158152,40.881797,2.953796
54.837393,74.329022,162.214286,163.357046,53.728530,56.319470,59.184708,12.914769,159.994855,0.967543,74.308035,55.526018,161.740431,161.892917,158.603252,160.598276,68.694462,160.005423,0.001934,-1.761843,32.000000,-237.092379,160.703253,0.307090,15.285460,0.683889,277046.339426,0.916619,29.188055,40.870484,2.955406
54.800540,74.333368,162.212440,163.379054,53.695014,56.282876,59.168743,12.913791,159.957260,1.005385,74.324130,55.489242,161.763230,161.856563,158.619457,160.562866,68.692773,159.969182,0.001932,-1.761825,32.000000,-237.093226,160.650129,0.323439,15.280425,0.683920,276876.644062,0.917645,29.219617,40.858766,2.956728
54.767145,74.339687,162.170294,163.400564,53.681863,56.246184,59.166396,12.913452,159.919578,0.989366,74.344131,55.453295,161.785588,161.818206,158.635174,160.522479,68.690773,159.928572,0.001948,-1.762404,32.000000,-237.093578,160.624541,0.311749,15.277739,0.683954,276764.798540,0.917422,29.244249,40.849202,2.958096
54.733233,74.348633,162.112591,163.421145,53.718545,56.209803,59.188008,12.914691,159.878558,0.970972,74.366310,55.417598,161.806997,161.781511,158.650128,160.481669,68.687714,159.886830,0.001957,-1.764160,32.000000,-237.092341,160.584507,0.306857,15.285044,0.684234,276599.402702,0.917761,29.284045,40.835373,2.960052
54.709688,74.355671,162.049391,163.434474,53.767301,56.185542,59.210934,12.914275,159.848828,0.971075,74.382245,55.392708,161.821229,161.749177,158.660377,160.446959,68.685479,159.854927,0.001944,-1.765323,32.000000,-237.092718,160.552569,0.306820,15.278916,0.684197,276434.824811,0.917828,29.322501,40.819983,2.961087
54.676520,74.367782,162.018051,163.453933,53.696464,56.149056,59.172038,12.914932,159.800848,0.970930,74.408247,55.358563,161.841743,161.702393,158.674772,160.400473,68.681413,159.806243,0.001943,-1.767050,32.000000,-237.092029,160.504827,0.306983,15.272430,0.683664,276274.647936,0.917544,29.364098,40.805163,2.961868
54.641760,74.381152,161.953138,163.473023,53.615008,56.119222,59.188614,12.915868,159.751744,0.970847,74.435846,55.323909,161.861567,161.651533,158.688241,160.350664,68.676223,159.757993,0.001942,-1.768810,32.000000,-237.091136,160.454612,0.306734,15.265870,0.683730,276169.402817,0.917242,29.393813,40.793730,2.961987
54.603905,74.395685,161.917237,163.491710,53.702898,56.082802,59.208023,12.915566,159.698878,0.970863,74.464288,55.287145,161.881346,161.600313,158.701752,160.299065,68.670418,159.704597,0.001960,-1.770557,32.000000,-237.091518,160.401134,0.306997,15.271087,0.683911,276012.012210,0.917888,29.437884,40.776938,2.963211
54.578519,74.405948,161.868111,163.503916,53.764174,56.058452,59.170871,12.915053,159.660758,0.970826,74.484213,55.260744,161.894463,161.562712,158.710974,160.263781,68.665958,159.665831,0.001947,-1.771701,32.000000,-237.092003,160.364341,0.307050,15.262521,0.684076,275889.863869,0.917815,29.484762,40.761447,2.963908
54.541578,74.422562,161.817394,163.521742,53.806873,56.021838,59.180737,12.914252,159.601328,0.970876,74.515894,55.224168,161.914013,161.506575,158.725168,160.205411,68.658372,159.607812,0.001935,-1.773445,32.000000,-237.092762,160.307487,0.307018,15.259221,0.683792,275737.408680,0.917651,29.535806,40.744364,2.965305
54.504932,74.440108,161.742010,163.539265,53.783507,55.985103,8.379832,12.914168,159.539143,1.011383,74.547850,55.189348,161.932996,161.448231,158.739019,160.145477,68.648995,159.547647,0.001935,-1.775177,32.000000,-237.092887,160.234322,0.324774,15.255604,0.684043,275636.544040,0.918321,29.570563,40.732202,2.965784
54.470969,74.458535,161.747660,163.556534,53.752642,55.948481,59.210914,12.914256,159.478871,1.084429,74.579860,55.154431,161.951628,161.384966,158.751878,160.085098,68.638378,159.486778,0.001952,-1.776923,32.000000,-237.092828,160.192697,0.339622,15.253931,0.684063,275486.779944,0.918289,29.622840,40.714907,2.966863
54.447624,74.471211,161.744617,163.567663,53.724043,55.924144,59.188099,12.914379,159.436531,0.969381,74.601763,55.131886,161.963121,161.343547,158.760623,160.045232,68.630277,159.446468,0.001948,-1.777502,32.000000,-237.092710,160.151024,0.306837,15.241826,0.684006,275338.199725,6.486032,29.675781,40.698474,2.967475
54.414863,74.490696,161.694577,163.583883,53.593934,55.887585,59.178067,12.914701,159.370402,0.969432,74.635212,55.096781,161.979728,161.279432,158.773805,159.982693,68.617497,159.381875,0.001938,-1.777492,32.000000,-237.092384,160.087430,0.307052,15.242827,0.684141,275191.666545,0.918007,29.727027,40.682971,2.969429
54.382576,74.511170,161.594792,163.599338,53.448314,55.851256,59.228576,12.914482,159.302788,0.969453,74.669670,55.067509,161.995619,161.211728,158.786525,159.915040,68.603988,159.316306,0.001935,-1.777492,32.000000,-237.092512,160.021487,0.307015,15.229129,0.684715,275096.024051,0.918422,29.762271,40.673772,2.970646
54.352478,74.532542,161.544993,163.613848,53.368948,55.822870,59.184145,12.914162,159.231376,0.969549,74.705023,55.035663,162.011625,161.141231,158.799521,159.844891,68.589859,159.247640,0.001954,-1.777489,32.000000,-237.092901,159.951203,0.307158,15.218914,0.684493,274952.595765,0.918629,29.813438,40.658822,2.971515
54.332097,74.547317,161.486495,163.622747,53.296449,55.806745,59.170615,12.913765,159.183267,0.969584,74.729264,55.015796,162.021886,161.091492,158.807781,159.795701,68.580073,159.200535,0.001964,-1.777480,32.000000,-237.093309,159.903616,0.307062,15.220095,0.684745,274811.653345,0.917895,29.865153,40.644171,2.971444
54.303177,74.570256,161.397075,163.634898,53.329942,55.770118,59.160694,12.913151,159.111059,0.969683,74.766258,54.987204,162.036685,161.019074,158.820347,159.721719,68.564673,159.127605,0.001951,-1.778063,32.000000,-237.093909,159.830236,0.306861,15.213550,0.685103,274710.211853,0.918724,29.915658,40.628804,2.972173
54.275362,74.594143,161.345596,163.645957,53.315792,55.733488,59.188915,12.912144,159.031885,1.013754,74.805020,54.959244,162.050566,160.941839,158.832391,159.645223,68.547718,159.052201,0.001949,-1.779791,32.000000,-237.094821,159.739519,0.325481,15.204064,0.684927,274657.211680,0.919082,29.950168,40.618348,2.972212
54.250435,74.619416,161.252091,163.655471,53.242703,55.708999,59.188875,12.912057,158.950195,1.220466,74.845524,54.935699,162.063848,160.863076,158.844323,159.566282,68.530994,158.973705,0.001948,-1.781425,32.000000,-237.094913,159.644629,0.388892,15.203952,0.684845,274517.577091,0.919223,30.001121,40.602404,2.972148
54.235704,74.637039,161.241221,163.661066,53.251203,55.692821,59.164636,12.913282,158.897185,1.220596,74.872727,54.921915,162.071933,160.812344,158.851096,159.514664,68.518537,158.920921,0.001968,-1.782604,32.000000,-237.093750,159.592480,0.388816,15.197225,0.685035,274379.875909,0.918753,30.051961,40.586936,2.972723
54.209594,74.664317,161.153027,163.668339,53.248452,55.668490,59.183651,12.913048,158.813345,1.220577,74.914457,54.900660,162.082429,160.728723,158.860898,159.431270,68.499717,158.838818,0.001953,-1.783763,32.000000,-237.094028,159.508841,0.388778,15.185231,0.684752,274301.726244,0.918871,30.101398,40.569896,2.972365
54.185091,74.692898,161.057870,163.674154,53.062921,55.644237,59.198619,12.912735,158.733542,0.985777,74.958548,54.875085,162.092192,160.643137,158.869513,159.344143,68.480009,158.755257,0.001945,-1.783742,32.000000,-237.094402,159.460535,0.309633,15.171046,0.685045,274251.733425,0.919296,30.133305,40.559643,2.972972
54.163062,74.722637,160.969784,163.678972,52.984203,55.619834,59.173793,12.913582,158.648923,0.969329,75.004055,54.853772,162.101218,160.560204,158.878575,159.257932,68.460223,158.672807,0.001944,-1.784275,32.000000,-237.093545,159.377079,0.305253,15.173353,0.685343,274178.079952,0.919148,30.185907,40.543127,2.972777
54.149559,74.743175,160.956604,163.681569,53.045857,55.603476,59.240258,12.914121,158.592938,0.969434,75.035627,54.840624,162.106940,160.502787,158.884604,159.199484,68.447146,158.614112,0.001964,-1.785421,32.000000,-237.093037,159.320997,0.305286,15.175496,0.685692,274106.491961,0.919037,30.238264,40.526857,2.972365
54.129256,74.775164,160.872215,163.684158,53.063996,55.579105,59.233307,12.913971,158.505493,0.969417,75.083400,54.821438,162.114959,160.412027,158.892738,159.110137,68.426983,158.527647,0.001956,-1.786471,32.000000,-237.093197,159.231965,0.305367,15.167481,0.685289,274034.300580,0.919499,30.289383,40.511128,2.971948
54.118795,74.808255,160.804942,163.685319,53.080284,55.554847,59.171083,12.914616,158.418553,0.969510,75.130817,54.810073,162.120473,160.328321,158.899745,159.020985,68.405739,158.439461,0.001948,-1.786474,32.000000,-237.092597,159.145692,0.305151,15.158390,0.685153,273985.904128,0.918496,30.323031,40.498915,2.972445
54.107373,74.841988,160.747443,163.684004,53.073755,55.538410,59.210777,12.914131,158.330961,0.969561,75.177830,54.798549,162.124850,160.242569,158.906500,158.931005,68.384567,158.351801,0.001948,-1.787623,32.000000,-237.093081,159.059568,0.305405,15.145957,0.685215,273915.366145,0.918653,30.374737,40.481812,2.972001
54.100994,74.864135,160.681610,163.681804,52.990581,55.530279,59.266052,12.913464,158.275553,0.936759,75.208584,54.790930,162.127369,160.185167,158.910602,158.872263,68.370535,158.295812,0.001967,-1.788194,32.000000,-237.093791,159.017556,0.290401,15.147485,0.685261,273844.703414,0.919490,30.417989,40.465029,2.971333
54.095501,74.896777,160.589380,163.676320,52.870557,55.518154,59.212418,12.914801,158.190931,0.956274,75.253338,54.783505,162.129848,160.102773,158.916368,158.786728,68.349067,158.215419,0.001974,-1.788748,32.000000,-237.092467,158.918476,0.301074,15.150625,0.685608,273812.879596,0.918893,30.462817,40.448386,2.970897
54.091635,74.928588,160.534678,163.668434,52.834481,55.505824,59.178351,12.914359,158.110270,0.968738,75.297840,54.779820,162.131328,160.017926,158.922405,158.703963,68.328192,158.136816,0.001957,-1.788761,32.000000,-237.092868,158.836130,0.304157,15.144704,0.685307,273805.409666,0.918072,30.491162,40.438257,2.970031
54.090374,74.960294,160.488490,163.658696,52.809231,55.493523,59.180814,12.914138,158.027335,0.968691,75.341098,54.779980,162.129519,159.934582,158.927511,158.620385,68.306570,158.057178,0.001956,-1.790292,32.000000,-237.093125,158.756501,0.304038,15.136450,0.684784,273792.825329,0.918882,30.529141,40.425023,2.968627
54.092065,74.981290,160.446369,163.651012,52.768630,55.489405,59.233907,12.914315,157.974569,0.968835,75.368995,54.781454,162.127567,159.882038,158.930375,158.565486,68.292280,158.004599,0.001956,-1.790285,32.000000,-237.092927,158.702744,0.303870,15.132431,0.684797,273777.769173,0.919353,30.564708,40.411955,2.967828
